,market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count,exchange,asset
682,binance-btc-dai-spot,2022-06-24 00:00:00+00:00,21087.06,21221.2,21532.28,20723.03,21087.5518114641,105.18591,2217362.62402472,3764,binance,btc
683,binance-btc-dai-spot,2022-06-25 00:00:00+00:00,21229.66,21540.74,21588.08,20903.81,21241.57513011461,44.71212,949947.718208,1091,binance,btc
684,binance-btc-dai-spot,2022-06-26 00:00:00+00:00,21540.74,21031.62,21853.0,20961.12,21357.28349017569,51.52626,1100967.46853146,2127,binance,btc
685,binance-btc-dai-spot,2022-06-27 00:00:00+00:00,21031.62,20700.51,21520.72,20525.08,20964.50136528325,89.58207,1878499.78829369,3270,binance,btc
686,binance-btc-dai-spot,2022-06-28 00:00:00+00:00,20731.36,20254.17,21184.42,20186.74,20744.38484523912,77.32316,1603368.9605343,1924,binance,btc
687,binance-btc-dai-spot,2022-06-29 00:00:00+00:00,20254.17,20111.83,20394.48,19844.33,20098.83318805067,102.89551,2067873.80068577,2203,binance,btc
688,binance-btc-dai-spot,2022-06-30 00:00:00+00:00,20111.83,19926.04,20138.7,18637.15,19320.20400319342,165.85961,3202291.28717838,3595,binance,btc
689,binance-btc-dai-spot,2022-07-01 00:00:00+00:00,19930.42,19220.3,20845.81,18963.27,19686.76297915496,169.35685,3331689.1562145,3560,binance,btc
690,binance-btc-dai-spot,2022-07-02 00:00:00+00:00,19220.3,19227.98,19393.37,18979.37,19226.22749864195,64.61466,1241414.18686531,1628,binance,btc
691,binance-btc-dai-spot,2022-07-03 00:00:00+00:00,19227.98,19296.34,19612.39,18760.65,19156.1214713385,57.80349,1106668.40178497,2165,binance,btc
692,binance-btc-dai-spot,2022-07-04 00:00:00+00:00,19296.34,20210.04,20312.1,19042.56,19540.25316723566,80.56685,1572257.52480963,2590,binance,btc
693,binance-btc-dai-spot,2022-07-05 00:00:00+00:00,20211.22,20180.99,20722.09,19300.0,19978.91827137385,98.4977,1966397.14301035,3053,binance,btc
694,binance-btc-dai-spot,2022-07-06 00:00:00+00:00,20180.99,20531.23,20668.06,19769.24,20189.55813817618,88.82414,1791546.48969938,2368,binance,btc
695,binance-btc-dai-spot,2022-07-07 00:00:00+00:00,20531.23,21632.71,21828.18,20273.14,21147.42075721866,76.27044,1613539.15548923,2348,binance,btc
696,binance-btc-dai-spot,2022-07-08 00:00:00+00:00,21632.71,21585.99,22500.0,21189.3,21799.71554837466,98.77134,2152019.1723866,3423,binance,btc
697,binance-btc-dai-spot,2022-07-09 00:00:00+00:00,21585.99,21599.82,21960.53,21332.19,21642.21638103641,30.31705,655989.56308346,1233,binance,btc
698,binance-btc-dai-spot,2022-07-10 00:00:00+00:00,21599.82,20840.61,21599.82,20695.21,21066.06318288699,30.07185,633874.4191967,1422,binance,btc
699,binance-btc-dai-spot,2022-07-11 00:00:00+00:00,20832.99,19944.29,20832.99,19885.58,20442.23542685067,82.64799,1689365.66132849,2668,binance,btc
700,binance-btc-dai-spot,2022-07-12 00:00:00+00:00,19944.29,19314.38,20029.25,19249.97,19716.18850338763,76.30112,1503870.77772923,2703,binance,btc
701,binance-btc-dai-spot,2022-07-13 00:00:00+00:00,19329.51,20235.84,20265.85,18912.29,19560.50676074307,137.64203,2692372.24369752,4781,binance,btc
702,binance-btc-dai-spot,2022-07-14 00:00:00+00:00,20223.04,20575.71,20867.86,19620.66,20230.12623248309,113.8728,2303090.33019101,3876,binance,btc
703,binance-btc-dai-spot,2022-07-15 00:00:00+00:00,20568.55,20834.42,21167.34,20376.89,20822.96876205566,65.84149,1370794.74455508,2508,binance,btc
704,binance-btc-dai-spot,2022-07-16 00:00:00+00:00,20834.42,21189.59,21572.0,20490.08,21018.73590864303,56.70175,1191338.45046363,2357,binance,btc
705,binance-btc-dai-spot,2022-07-17 00:00:00+00:00,21189.59,20787.56,21650.0,20755.1,21185.42283801035,38.48499,815387.21690558,1779,binance,btc
706,binance-btc-dai-spot,2022-07-18 00:00:00+00:00,20788.98,22501.11,22752.26,20772.01,21942.52890831196,117.00916,2567692.15493932,4162,binance,btc
707,binance-btc-dai-spot,2022-07-19 00:00:00+00:00,22447.75,23400.12,23788.79,21574.7,22646.39771067754,155.74809,3526673.18822258,5777,binance,btc
708,binance-btc-dai-spot,2022-07-20 00:00:00+00:00,23400.12,23223.82,24250.26,22950.39,23585.17684983782,127.18888,2999767.98368458,5087,binance,btc
709,binance-btc-dai-spot,2022-07-21 00:00:00+00:00,23216.23,23153.28,23434.86,22344.74,22959.25669107093,125.26228,2876062.97055375,4962,binance,btc
710,binance-btc-dai-spot,2022-07-22 00:00:00+00:00,23159.92,22712.45,23766.43,22509.66,23115.9655746432,116.08386,2683880.88315338,4343,binance,btc
711,binance-btc-dai-spot,2022-07-23 00:00:00+00:00,22712.45,22449.86,23007.68,21943.12,22437.97281939843,50.35748,1130331.35936202,2900,binance,btc
712,binance-btc-dai-spot,2022-07-24 00:00:00+00:00,22449.86,22581.44,23000.0,22272.86,22700.44590343601,41.65652,945346.06990042,2224,binance,btc
713,binance-btc-dai-spot,2022-07-25 00:00:00+00:00,22581.44,21283.29,22666.28,21277.67,21912.10376991977,91.15881,1997809.38461523,4135,binance,btc
714,binance-btc-dai-spot,2022-07-26 00:00:00+00:00,21312.84,21261.16,21332.88,20728.31,21050.84698580661,74.57909,1570189.6620508,3086,binance,btc
715,binance-btc-dai-spot,2022-07-27 00:00:00+00:00,21267.37,22954.56,23100.0,21048.72,21996.29582901528,132.06958,2904442.76471007,5517,binance,btc
716,binance-btc-dai-spot,2022-07-28 00:00:00+00:00,22970.37,23857.94,24258.7,22600.0,23388.91213074547,147.31952,3444078.79008978,5719,binance,btc
717,binance-btc-dai-spot,2022-07-29 00:00:00+00:00,23871.48,23777.52,24444.0,23429.5,23856.55329277434,89.51652,2135637.99125787,3955,binance,btc
718,binance-btc-dai-spot,2022-07-30 00:00:00+00:00,23795.59,23650.6,24671.49,23537.51,24052.8792026216,54.17152,1303005.71141345,2560,binance,btc
719,binance-btc-dai-spot,2022-07-31 00:00:00+00:00,23650.6,23324.05,24168.25,23250.0,23705.96509719857,35.75001,847675.25407104,1861,binance,btc
720,binance-btc-dai-spot,2022-08-01 00:00:00+00:00,23324.05,23280.96,23499.22,22860.17,23274.83915825619,68.95661,1605066.4796771,3353,binance,btc
721,binance-btc-dai-spot,2022-08-02 00:00:00+00:00,23280.96,22985.53,23444.71,22677.69,22943.03888978939,60.5958,1391065.81858299,2202,binance,btc
722,binance-btc-dai-spot,2022-08-03 00:00:00+00:00,22991.14,22833.75,23630.84,22715.92,23228.42158014636,31.65808,735182.01045655,1733,binance,btc
723,binance-btc-dai-spot,2022-08-04 00:00:00+00:00,22830.0,22645.07,23222.39,22424.42,22814.41571066132,53.86905,1229031.92284759,2447,binance,btc
724,binance-btc-dai-spot,2022-08-05 00:00:00+00:00,22645.07,23301.01,23464.74,22605.9,23096.63745769512,40.07812,925492.55252066,2118,binance,btc
725,binance-btc-dai-spot,2022-08-06 00:00:00+00:00,23301.01,22988.82,23338.31,22934.2,23198.63061084986,31.217,724433.35884292,1418,binance,btc
726,binance-btc-dai-spot,2022-08-07 00:00:00+00:00,22952.87,23181.06,23411.15,22853.87,23124.28911859417,22.39014,517519.82512129,1344,binance,btc
727,binance-btc-dai-spot,2022-08-08 00:00:00+00:00,23180.06,23804.91,24288.7,23172.47,23844.556973802,52.22269,1244773.49147054,2929,binance,btc
728,binance-btc-dai-spot,2022-08-09 00:00:00+00:00,23804.91,23141.67,23914.62,22881.59,23322.35442658112,50.46529,1176848.0398012,2635,binance,btc
729,binance-btc-dai-spot,2022-08-10 00:00:00+00:00,23141.67,23947.84,24242.84,22700.0,23608.98635592897,110.5361,2608723.05313374,4733,binance,btc
730,binance-btc-dai-spot,2022-08-11 00:00:00+00:00,23947.84,23938.79,24889.96,23870.47,24437.73352237185,83.46271,2038991.20400825,3608,binance,btc
731,binance-btc-dai-spot,2022-08-12 00:00:00+00:00,23938.79,24420.32,24451.19,23609.55,23988.29273276452,59.1527,1418632.52768215,2469,binance,btc
732,binance-btc-dai-spot,2022-08-13 00:00:00+00:00,24420.32,24471.53,24890.13,24314.18,24536.67778269259,38.64737,948025.91730257,1748,binance,btc
733,binance-btc-dai-spot,2022-08-14 00:00:00+00:00,24444.73,24318.09,25026.91,24166.7,24488.48256652363,44.14672,1080881.17152016,2420,binance,btc
734,binance-btc-dai-spot,2022-08-15 00:00:00+00:00,24318.09,24089.41,25204.57,23790.88,24237.54352971065,53.2957,1291481.2105711,3424,binance,btc
735,binance-btc-dai-spot,2022-08-16 00:00:00+00:00,24103.37,23868.6,24273.85,23682.87,23971.9507686919,51.19021,1226734.97530128,2638,binance,btc
736,binance-btc-dai-spot,2022-08-17 00:00:00+00:00,23868.6,23326.22,24435.66,23200.0,23685.62650858319,79.91495,1893577.49861662,3417,binance,btc
737,binance-btc-dai-spot,2022-08-18 00:00:00+00:00,23326.22,23207.46,23593.56,23131.54,23392.1553762108,38.40945,897969.00442653,1890,binance,btc
738,binance-btc-dai-spot,2022-08-19 00:00:00+00:00,23192.61,20843.14,27500.0,20803.0,22077.25872979731,153.23082,3350781.48056135,6450,binance,btc
739,binance-btc-dai-spot,2022-08-20 00:00:00+00:00,20850.54,21149.76,21386.54,20784.0,21141.34184270642,56.39976,1192119.48743204,2777,binance,btc
740,binance-btc-dai-spot,2022-08-21 00:00:00+00:00,21149.76,21527.51,21976.65,21084.75,21408.81004990995,52.45648,1121643.64864521,2082,binance,btc
741,binance-btc-dai-spot,2022-08-22 00:00:00+00:00,21511.61,21392.54,21528.3,20600.0,21240.30053000118,78.22077,1662063.56527528,4054,binance,btc
742,binance-btc-dai-spot,2022-08-23 00:00:00+00:00,21392.6,21507.49,21694.48,20555.0,21411.30560427944,54.97167,1178300.85465963,2367,binance,btc
743,binance-btc-dai-spot,2022-08-24 00:00:00+00:00,21531.99,21373.2,21870.4,21138.59,21524.79189856458,52.61791,1132621.63174756,2273,binance,btc
744,binance-btc-dai-spot,2022-08-25 00:00:00+00:00,21373.2,21596.09,21802.0,21320.28,21615.33378554436,18.40763,397790.21696017,1609,binance,btc
745,binance-btc-dai-spot,2022-08-26 00:00:00+00:00,21596.09,20253.31,21864.81,20123.64,21101.54268630866,89.28691,1885560.60757639,4460,binance,btc
746,binance-btc-dai-spot,2022-08-27 00:00:00+00:00,20237.39,20051.67,20392.66,19812.87,20096.52350599518,64.78289,1302825.43649247,2484,binance,btc
747,binance-btc-dai-spot,2022-08-28 00:00:00+00:00,20051.67,19561.2,20155.09,19535.0,19920.79128601616,36.78002,732766.79775263,1913,binance,btc
748,binance-btc-dai-spot,2022-08-29 00:00:00+00:00,19554.57,20299.69,20416.05,19554.57,20028.97338302355,46.57993,932730.135132,2740,binance,btc
749,binance-btc-dai-spot,2022-08-30 00:00:00+00:00,20282.43,19771.91,20564.6,19571.42,20065.66342241585,85.74335,1723299.3702828,3522,binance,btc
750,binance-btc-dai-spot,2022-08-31 00:00:00+00:00,19771.91,20044.1,20478.4,19771.91,20223.80214097666,47.82593,967280.00115472,1946,binance,btc
751,binance-btc-dai-spot,2022-09-01 00:00:00+00:00,20044.1,20139.91,20203.74,19581.04,19905.30130895905,64.62494,1286137.72447386,2795,binance,btc
752,binance-btc-dai-spot,2022-09-02 00:00:00+00:00,20139.91,19959.67,20502.57,19771.32,20118.54847762002,36.13073,726661.62562284,1986,binance,btc
753,binance-btc-dai-spot,2022-09-03 00:00:00+00:00,19959.67,19846.0,20053.88,19669.93,19837.90261024598,22.21419,440821.09818781,1057,binance,btc
754,binance-btc-dai-spot,2022-09-04 00:00:00+00:00,19846.0,19993.34,20012.66,19600.0,19818.14794648228,35.36025,700952.83957942,1534,binance,btc
755,binance-btc-dai-spot,2022-09-05 00:00:00+00:00,19993.34,19792.6,20046.31,19637.34,19808.13251206609,39.51775,782362.31290046,1679,binance,btc
756,binance-btc-dai-spot,2022-09-06 00:00:00+00:00,19810.59,18797.67,20165.84,18665.48,19370.10975309628,83.47262,1620414.69768115,3404,binance,btc
757,binance-btc-dai-spot,2022-09-07 00:00:00+00:00,18796.77,19288.05,19458.54,18000.0,18744.67209920445,101.62326,1910906.75822588,3600,binance,btc
758,binance-btc-dai-spot,2022-09-08 00:00:00+00:00,19303.26,19335.15,19441.88,19030.6,19251.04002326696,38.68575,744781.34496892,1925,binance,btc
759,binance-btc-dai-spot,2022-09-09 00:00:00+00:00,19335.15,21376.05,21573.5,19305.15,20736.99143554732,77.68793,1610760.53847861,4262,binance,btc
760,binance-btc-dai-spot,2022-09-10 00:00:00+00:00,21376.05,21651.31,21789.98,21159.71,21415.86825588701,32.83457,702692.63895837,1573,binance,btc
761,binance-btc-dai-spot,2022-09-11 00:00:00+00:00,21651.31,21827.23,21857.0,20511.0,21525.05683746502,49.67983,1073034.79888227,1902,binance,btc
762,binance-btc-dai-spot,2022-09-12 00:00:00+00:00,21845.04,22390.11,22484.79,21572.94,22159.25480686616,48.62457,1077000.30750344,2203,binance,btc
763,binance-btc-dai-spot,2022-09-13 00:00:00+00:00,22379.6,20177.72,22983.13,19907.94,21522.75002495769,76.42135,1647464.46288629,3906,binance,btc
764,binance-btc-dai-spot,2022-09-14 00:00:00+00:00,20177.72,20222.86,20527.84,19636.16,20181.21931113169,75.90217,1532198.93517111,3178,binance,btc
765,binance-btc-dai-spot,2022-09-15 00:00:00+00:00,20230.43,19673.63,20324.4,18829.0,19920.60831593992,49.92981,995186.55468198,2880,binance,btc
766,binance-btc-dai-spot,2022-09-16 00:00:00+00:00,19673.63,19808.31,19895.17,19356.01,19689.33172544171,46.76333,919533.68423303,2836,binance,btc
767,binance-btc-dai-spot,2022-09-17 00:00:00+00:00,19802.75,20127.17,20183.91,19773.1,19993.56843851205,15.71373,314008.14105522,1140,binance,btc
768,binance-btc-dai-spot,2022-09-18 00:00:00+00:00,20127.17,19422.4,20127.17,19355.85,19757.62853206163,30.9716,611794.87426749,1420,binance,btc
769,binance-btc-dai-spot,2022-09-19 00:00:00+00:00,19422.4,19549.1,19663.72,18277.27,18879.14071172596,70.50888,1331498.5651113,3315,binance,btc
770,binance-btc-dai-spot,2022-09-20 00:00:00+00:00,19549.1,18907.65,19628.24,18757.85,19138.1275297703,49.11102,939939.67497757,2059,binance,btc
771,binance-btc-dai-spot,2022-09-21 00:00:00+00:00,18907.65,18519.66,23200.0,17811.0,18981.53135643507,129.98993,2467194.92195058,4616,binance,btc
772,binance-btc-dai-spot,2022-09-22 00:00:00+00:00,18464.95,19417.18,19516.42,18364.37,18919.9532209965,70.87524,1340574.31415,3752,binance,btc
773,binance-btc-dai-spot,2022-09-23 00:00:00+00:00,19417.18,19299.95,19489.94,18556.3,18930.55164083758,39.30712,743572.46282107,1787,binance,btc
774,binance-btc-dai-spot,2022-09-24 00:00:00+00:00,19299.95,18925.84,19318.47,18835.96,19046.12123113466,14.24702,271433.13893152,870,binance,btc
775,binance-btc-dai-spot,2022-09-25 00:00:00+00:00,18925.84,18797.29,19165.65,18676.97,18971.53514365152,13.60271,258045.40138203,971,binance,btc
776,binance-btc-dai-spot,2022-09-26 00:00:00+00:00,18822.16,19237.01,19313.29,18682.51,19040.43455265233,32.68811,621981.94893466,1668,binance,btc
777,binance-btc-dai-spot,2022-09-27 00:00:00+00:00,19237.01,19089.14,20358.4,18835.27,19624.08215756415,54.76398,1074428.10488007,3055,binance,btc
778,binance-btc-dai-spot,2022-09-28 00:00:00+00:00,19089.26,19405.13,19812.4,18484.18,19101.60232871197,191.30511,3653122.41878274,8773,binance,btc
779,binance-btc-dai-spot,2022-09-29 00:00:00+00:00,19424.59,19596.34,19640.19,18856.75,19326.02633951295,122.29348,2362734.80423691,7406,binance,btc
780,binance-btc-dai-spot,2022-09-30 00:00:00+00:00,19596.34,19420.52,20184.47,18991.64,19576.47780091358,173.76725,3401213.49660844,8104,binance,btc
781,binance-btc-dai-spot,2022-10-01 00:00:00+00:00,19420.52,19317.64,19480.58,19160.42,19327.55671856983,39.47672,763054.77654956,1889,binance,btc
782,binance-btc-dai-spot,2022-10-02 00:00:00+00:00,19317.64,19055.55,19386.16,18928.1,19172.1036094226,60.93814,1168605.53588571,2726,binance,btc
783,binance-btc-dai-spot,2022-10-03 00:00:00+00:00,19062.49,19623.82,19718.05,18972.71,19325.88928292819,102.89862,1987375.73048242,5111,binance,btc
784,binance-btc-dai-spot,2022-10-04 00:00:00+00:00,19627.94,20339.67,20450.0,19480.23,20000.18102748952,114.27153,2284845.08601143,6118,binance,btc
785,binance-btc-dai-spot,2022-10-05 00:00:00+00:00,20339.67,20160.5,20380.63,19752.31,20114.20090951031,84.49426,1699489.23212977,5563,binance,btc
786,binance-btc-dai-spot,2022-10-06 00:00:00+00:00,20157.57,19974.49,20452.66,19868.58,20150.31085034283,169.60771,3417066.1383391,14064,binance,btc
787,binance-btc-dai-spot,2022-10-07 00:00:00+00:00,19963.75,19542.68,20300.61,19332.0,19741.23859974413,136.77136,2700357.61450869,9853,binance,btc
788,binance-btc-dai-spot,2022-10-08 00:00:00+00:00,19538.06,19409.63,19636.31,19250.02,19486.15212653375,34.93629,680810.5556984,1927,binance,btc
789,binance-btc-dai-spot,2022-10-09 00:00:00+00:00,19409.77,19439.97,19559.72,19326.4,19446.33852628183,27.67578,538256.92258911,1916,binance,btc
790,binance-btc-dai-spot,2022-10-10 00:00:00+00:00,19439.97,19145.5,19526.45,19046.28,19292.52456071883,63.10275,1217525.74937856,3856,binance,btc
791,binance-btc-dai-spot,2022-10-11 00:00:00+00:00,19140.53,19057.33,20999.0,18862.36,19099.06977150252,83.09107,1584889.13021188,4356,binance,btc
792,binance-btc-dai-spot,2022-10-12 00:00:00+00:00,19075.34,19153.85,19236.59,18979.58,19103.03447286153,71.92427,1374198.97439079,3647,binance,btc
793,binance-btc-dai-spot,2022-10-13 00:00:00+00:00,19154.92,19383.31,19496.49,17850.0,18784.4126598378,145.31074,2731384.84635741,4627,binance,btc
794,binance-btc-dai-spot,2022-10-14 00:00:00+00:00,19377.95,19195.21,19943.46,19002.59,19514.54690880917,82.70185,1615288.54227928,2794,binance,btc
795,binance-btc-dai-spot,2022-10-15 00:00:00+00:00,19195.21,19061.11,19222.0,18941.03,19105.60191726797,38.34597,734054.81015915,1109,binance,btc
796,binance-btc-dai-spot,2022-10-16 00:00:00+00:00,19073.27,19283.11,19388.96,18911.49,19134.05922860801,38.93818,745612.58000118,1293,binance,btc
797,binance-btc-dai-spot,2022-10-17 00:00:00+00:00,19283.11,19554.74,19665.06,19134.55,19463.81667183541,22.44907,437032.56283421,964,binance,btc
798,binance-btc-dai-spot,2022-10-18 00:00:00+00:00,19554.74,19358.66,19696.0,19105.52,19396.04105769945,49.52352,962651.34345573,1767,binance,btc
799,binance-btc-dai-spot,2022-10-19 00:00:00+00:00,19331.72,19123.34,19333.7,18972.26,19152.37361554642,57.20441,1098226.97186312,2274,binance,btc
800,binance-btc-dai-spot,2022-10-20 00:00:00+00:00,19123.34,19040.18,19332.45,18820.91,19049.58699016992,49.29358,942155.54694195,2023,binance,btc
801,binance-btc-dai-spot,2022-10-21 00:00:00+00:00,19040.18,19189.88,19248.9,17500.0,18888.78725785147,85.23116,1619020.34573971,2460,binance,btc
802,binance-btc-dai-spot,2022-10-22 00:00:00+00:00,19181.12,19212.21,19362.82,19125.0,19225.30357103231,25.74054,493723.90890139,712,binance,btc
803,binance-btc-dai-spot,2022-10-23 00:00:00+00:00,19212.21,19569.18,19678.5,19088.84,19415.52606581522,15.20864,295312.73485263,659,binance,btc
804,binance-btc-dai-spot,2022-10-24 00:00:00+00:00,19563.42,19333.45,19588.19,19114.38,19340.43978333939,57.77746,1116347.85799905,1737,binance,btc
805,binance-btc-dai-spot,2022-10-25 00:00:00+00:00,19333.45,20088.98,20407.18,19250.0,19961.00745067552,65.39097,1307491.57579596,2328,binance,btc
806,binance-btc-dai-spot,2022-10-26 00:00:00+00:00,20088.98,20767.42,21000.0,20071.17,20622.2166141939,51.23991,1056470.23230796,2625,binance,btc
807,binance-btc-dai-spot,2022-10-27 00:00:00+00:00,20767.42,20284.85,20872.62,20214.11,20542.10475452606,36.3672,747213.03345823,1891,binance,btc
808,binance-btc-dai-spot,2022-10-28 00:00:00+00:00,20284.85,20626.69,20747.52,20023.01,20391.92965597889,47.04159,960396.32747189,1836,binance,btc
809,binance-btc-dai-spot,2022-10-29 00:00:00+00:00,20626.69,20814.89,21076.32,20563.98,20816.95882755582,27.17349,565934.70974344,1535,binance,btc
810,binance-btc-dai-spot,2022-10-30 00:00:00+00:00,20814.89,20628.53,20934.57,20527.72,20737.39263762064,11.84488,245667.37509669,840,binance,btc
811,binance-btc-dai-spot,2022-10-31 00:00:00+00:00,20628.53,20493.25,20813.99,20170.42,20512.81150671271,33.45442,686343.83671339,1312,binance,btc
812,binance-btc-dai-spot,2022-11-01 00:00:00+00:00,20489.62,20482.16,20658.87,20294.62,20533.75301702876,26.64963,547147.13332409,1170,binance,btc
813,binance-btc-dai-spot,2022-11-02 00:00:00+00:00,20482.16,20173.28,20771.5,20049.98,20373.93517087744,32.17862,656416.63976551,1200,binance,btc
814,binance-btc-dai-spot,2022-11-03 00:00:00+00:00,20173.28,20206.31,20384.28,20061.84,20255.21455747613,16.83864,340950.27872153,733,binance,btc
815,binance-btc-dai-spot,2022-11-04 00:00:00+00:00,20199.97,21140.92,21282.77,20187.06,20848.28990981864,37.93356,791154.5544993,1445,binance,btc
816,binance-btc-dai-spot,2022-11-05 00:00:00+00:00,21140.92,21288.6,21482.52,21096.22,21338.71108470715,11.22054,239351.50474923,653,binance,btc
817,binance-btc-dai-spot,2022-11-06 00:00:00+00:00,21311.4,20915.4,21351.52,20911.5,21172.20529988421,18.10232,383967.27223243,721,binance,btc
818,binance-btc-dai-spot,2022-11-07 00:00:00+00:00,20915.4,20597.22,21050.0,20450.63,20794.50814636866,30.92438,643339.39568181,1281,binance,btc
819,binance-btc-dai-spot,2022-11-08 00:00:00+00:00,20585.45,18532.98,20667.27,13800.0,18636.71451226923,223.36821,4211211.30926164,6221,binance,btc
820,binance-btc-dai-spot,2022-11-09 00:00:00+00:00,18532.98,15854.33,18644.2,15232.72,16626.15501359538,408.73819,6822767.58976486,10509,binance,btc
821,binance-btc-dai-spot,2022-11-10 00:00:00+00:00,15872.68,17543.7,18777.0,15743.67,16878.22124954338,216.09966,3648578.69130295,9436,binance,btc
822,binance-btc-dai-spot,2022-11-11 00:00:00+00:00,17541.62,17024.66,17647.42,16335.0,16985.83464990219,70.98659,1206513.20229632,4892,binance,btc
823,binance-btc-dai-spot,2022-11-12 00:00:00+00:00,17034.85,16768.95,17069.86,16605.77,16828.53276327213,32.45786,545968.06097877,1227,binance,btc
824,binance-btc-dai-spot,2022-11-13 00:00:00+00:00,16768.95,16305.0,16923.3,16251.66,16584.6877850707,64.63493,1072340.09723255,2160,binance,btc
825,binance-btc-dai-spot,2022-11-14 00:00:00+00:00,16305.0,16591.56,17145.51,15773.86,16535.7591435685,151.11331,2497163.38747314,4502,binance,btc
826,binance-btc-dai-spot,2022-11-15 00:00:00+00:00,16591.56,16846.54,17101.37,16506.0,16851.35307772965,47.13156,793806.74010534,1725,binance,btc
827,binance-btc-dai-spot,2022-11-16 00:00:00+00:00,16846.54,16658.0,16988.45,15900.01,16650.81139466512,71.70474,1195168.3873496,2205,binance,btc
828,binance-btc-dai-spot,2022-11-17 00:00:00+00:00,16658.0,16686.78,16802.79,16415.86,16652.55062832301,65.82697,1095021.73972504,1625,binance,btc
829,binance-btc-dai-spot,2022-11-18 00:00:00+00:00,16686.78,16693.67,16974.82,16200.02,16662.12061858066,109.32883,1826234.5218509,2628,binance,btc
830,binance-btc-dai-spot,2022-11-19 00:00:00+00:00,16680.25,16696.12,16790.28,16480.61,16610.32702381472,54.94164,913307.5004776,1650,binance,btc
831,binance-btc-dai-spot,2022-11-20 00:00:00+00:00,16673.85,16281.54,16726.91,16182.47,16530.09929996839,23.7275,392251.44112113,862,binance,btc
832,binance-btc-dai-spot,2022-11-21 00:00:00+00:00,16268.67,15760.89,16268.67,15455.28,15908.74419958977,71.1309,1132128.1651209,2049,binance,btc
833,binance-btc-dai-spot,2022-11-22 00:00:00+00:00,15760.89,16188.2,16301.0,15615.84,15997.63715752326,68.19996,1090973.2529048,1833,binance,btc
834,binance-btc-dai-spot,2022-11-23 00:00:00+00:00,16196.27,16600.37,16676.47,16151.84,16450.91508963483,56.10821,922883.88399045,1608,binance,btc
835,binance-btc-dai-spot,2022-11-24 00:00:00+00:00,16600.37,16589.96,16783.59,16428.34,16563.25132179294,44.50107,737554.2279838,1205,binance,btc
836,binance-btc-dai-spot,2022-11-25 00:00:00+00:00,16589.96,16532.79,16600.41,16284.02,16448.46777698825,59.89532,987110.0006892,1798,binance,btc
837,binance-btc-dai-spot,2022-11-26 00:00:00+00:00,16532.79,16441.76,16765.5,16384.37,16590.62655924515,24.92052,413017.8959394,811,binance,btc
838,binance-btc-dai-spot,2022-11-27 00:00:00+00:00,16452.49,16440.92,16616.34,16404.6,16544.5410469425,33.80071,559085.21694086,1205,binance,btc
839,binance-btc-dai-spot,2022-11-28 00:00:00+00:00,16440.92,16210.3,16481.69,15111.0,16136.7667666353,116.6886,1889662.1401299,2229,binance,btc
840,binance-btc-dai-spot,2022-11-29 00:00:00+00:00,16203.22,16445.82,16529.77,16107.09,16411.35968444137,35.28853,578992.3489004,1250,binance,btc
841,binance-btc-dai-spot,2022-11-30 00:00:00+00:00,16445.82,17205.03,17307.33,16431.09,16951.11902631562,65.16927,1104130.85764517,1893,binance,btc
842,binance-btc-dai-spot,2022-12-01 00:00:00+00:00,17205.03,16980.86,17275.41,16845.6,17026.33645835911,55.12634,938545.06237789,1784,binance,btc
843,binance-btc-dai-spot,2022-12-02 00:00:00+00:00,16980.86,17085.93,17085.93,16809.64,16974.90979236145,26.37805,447651.6302214,671,binance,btc
844,binance-btc-dai-spot,2022-12-03 00:00:00+00:00,17099.0,16908.78,17148.88,16789.0,16974.67258911839,40.72981,691779.7239076,1133,binance,btc
845,binance-btc-dai-spot,2022-12-04 00:00:00+00:00,16887.28,17119.93,20000.0,16887.28,18194.14487687958,95.89677,1630667.3035873,1550,binance,btc
846,binance-btc-dai-spot,2022-12-05 00:00:00+00:00,17117.71,16961.27,17417.06,16877.24,17126.19233357803,101.83932,1746516.38624632,1878,binance,btc
847,binance-btc-dai-spot,2022-12-06 00:00:00+00:00,16961.27,17078.91,17160.37,16921.87,17014.23722943366,32.59561,554189.6121136,825,binance,btc
848,binance-btc-dai-spot,2022-12-07 00:00:00+00:00,17093.2,16857.9,17133.43,16699.94,16839.46770336932,25.84264,435050.0313177,714,binance,btc
849,binance-btc-dai-spot,2022-12-08 00:00:00+00:00,16857.9,17233.59,17292.85,16753.0,16922.69758852084,30.72666,519036.0640091,989,binance,btc
850,binance-btc-dai-spot,2022-12-09 00:00:00+00:00,17233.59,17127.72,17353.74,17060.15,17189.30603466003,22.9919,395191.9806715,857,binance,btc
851,binance-btc-dai-spot,2022-12-10 00:00:00+00:00,17127.72,17128.11,17222.85,16916.01,17153.82111602026,19.37653,332474.4090754,562,binance,btc
852,binance-btc-dai-spot,2022-12-11 00:00:00+00:00,17128.11,17095.45,17265.75,17003.05,17154.32714480583,46.56622,799428.415717,1104,binance,btc
853,binance-btc-dai-spot,2022-12-12 00:00:00+00:00,17095.45,17223.42,17369.17,16824.4,16976.7233398348,77.75684,1319966.7340266,1565,binance,btc
854,binance-btc-dai-spot,2022-12-13 00:00:00+00:00,17220.88,17753.0,17960.35,17068.97,17607.51763336053,86.10175,1516355.82299718,2287,binance,btc
